"","ID","site","clone","clone.new","row","col","F1","F2","F23","F24","F24.segment_L","F24.segment_P","F24.segment","X24.GCC","X24.RCC","F25","F25.segment_P","F25.segment_L","F25.segment","X25.GCC","X25.RCC"
"405","H9x29","H","90","90","9","29","1",1,0,3,0.165817578,0.167277155,0.166547366,0.450754299,0.324819546,3,0.141708729,0.088365808,0.115037268,0.445419893,0.347488539
"452","H10x29","H","54",NA,"10","29","1",2,2,2,0.092834484,0.091474278,0.092154381,0.45212275,0.336105841,NA,NA,NA,NA,NA,NA
"499","H11x29","H","67",NA,"11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","H1x30","H","64","64","1","30","2",2,2,2,0.089453854,0.100042324,0.094748089,0.466041644,0.33671992,3,0.399296516,0.350164403,0.374730459,0.470609717,0.361098044
"77","H2x30","H","61","61","2","30","1",2,1,3,0.176976755,0.196727821,0.186852288,0.476374016,0.329409278,3,0.407471022,0.286243787,0.346857404,0.464818638,0.36677487
"124","H3x30","H","78","78","3","30","1",2,2,3,0.240152452,0.194478861,0.217315656,0.464441911,0.323396466,3,0.310813989,0.313686574,0.312250282,0.44774983,0.353306651
"171","H4x30","H","92","92","4","30","0",1,0,2,0.140958212,0.128615746,0.134786979,0.467968878,0.328765967,2,0.196138306,0.1262724,0.161205353,0.44643059,0.342003796
"218","H5x30","H","88","85","5","30","1",2,1,2,0.126894986,0.159946621,0.143420804,0.46776859,0.33390768,3,0.232684545,0.170598146,0.201641346,0.454309683,0.357590634
"265","H6x30","H","89","89","6","30","1",3,2,3,0.188110176,0.176951314,0.182530745,0.466807309,0.324100235,2,0.122831567,0.108892977,0.115862272,0.438378089,0.323463263
"312","H7x30","H","48","46","7","30","2",2,1,3,0.242720945,0.28709161,0.264906278,0.462439157,0.323748114,3,0.273498643,0.198611549,0.236055096,0.456507136,0.3412941
"359","H8x30","H","74","62","8","30","1",2,1,3,0.371915275,0.382544165,0.37722972,0.475264882,0.329583286,4,0.432778563,0.403887935,0.418333249,0.467368919,0.354186147
"406","H9x30","H","53",NA,"9","30","0",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","H10x30","H","75","85","10","30","1",2,1,2,0.109308082,0.102040286,0.105674184,0.443775839,0.326023273,2,0.163887071,0.153513227,0.158700149,0.45525848,0.356858609
"500","H11x30","H","81","81","11","30","1",2,1,3,0.260612942,0.210018695,0.235315819,0.448533572,0.327884158,3,0.355699228,0.285025411,0.32036232,0.464960706,0.357096605
"31","H1x31","H","58","52","1","31","1",2,2,3,0.249573756,0.237408041,0.243490899,0.472475735,0.327226138,4,0.395805072,0.321405356,0.358605214,0.462564812,0.345547729
"78","H2x31","H","72","72","2","31","0",2,0,2,0.114516537,0.115528977,0.115022757,0.469144889,0.333046662,2,0.181357812,0.134415977,0.157886895,0.448498974,0.350236227
"125","H3x31","H","51",NA,"3","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","H4x31","H","59","59","4","31","1",2,0,2,0.107164647,0.111488647,0.109326647,0.460283562,0.318885988,2,0.193853526,0.158727758,0.176290642,0.439131223,0.338300061
"219","H5x31","H","42","38","5","31","0",1,0,2,0.044403487,0.069091831,0.056747659,0.449913834,0.324424212,1,0.031715151,0.017817393,0.024766272,0.43327488,0.342152057
"266","H6x31","H","68","58","6","31","1",3,2,2,0.071593171,0.064872734,0.068232952,0.453167779,0.330530768,4,0.501094173,0.543056943,0.522075558,0.478093474,0.323940264
"313","H7x31","H","71","71","7","31","2",3,3,3,0.342998706,0.335343949,0.339171327,0.474102701,0.324801544,4,0.395442275,0.369768951,0.382605613,0.471614211,0.355849085
"360","H8x31","H","47","49","8","31","0",1,0,3,0.068849557,0.102006073,0.085427815,0.454931743,0.334572106,3,0.178444701,0.121753199,0.15009895,0.453823736,0.34776143
"407","H9x31","H","85","60","9","31","3",3,3,3,0.243075659,0.185326291,0.214200975,0.467892072,0.343084936,4,0.315184087,0.364233599,0.339708843,0.472168861,0.374177081
"454","H10x31","H","87","23","10","31","3",3,3,3,0.287280715,0.291247321,0.289264018,0.454802822,0.327140244,3,0.380178744,0.31975822,0.349968482,0.462854425,0.358499792
"501","H11x31","H","80","70","11","31","2",3,2,3,0.186569226,0.23659779,0.211583508,0.47438394,0.33957871,4,0.41685899,0.361876377,0.389367684,0.479722944,0.379628926
"32","H1x32","H","44","44","1","32","1",2,1,4,0.361691443,0.35608132,0.358886381,0.497297528,0.336550593,3,0.332683398,0.299611125,0.316147262,0.469340435,0.35858517
"79","H2x32","H","84","84","2","32","1",2,1,2,0.096775035,0.064321486,0.08054826,0.45737423,0.310471788,3,0.323726021,0.343358249,0.333542135,0.467301133,0.359184418
"126","H3x32","H","81","81","3","32","1",2,1,3,0.165575279,0.205121366,0.185348322,0.482490294,0.330569378,3,0.328877312,0.286433668,0.30765549,0.463405032,0.355425489
"173","H4x32","H","79","79","4","32","1",3,2,3,0.412458305,0.429544031,0.421001168,0.49092863,0.319292042,3,0.505896738,0.487207017,0.496551877,0.477854676,0.356486514
"220","H5x32","H","73","73","5","32","2",2,2,3,0.285068835,0.299902743,0.292485789,0.477133622,0.332478709,3,0.277581769,0.202562283,0.240072026,0.448876524,0.340121021
"267","H6x32","H","94","94","6","32","2",3,2,3,0.232112818,0.138918453,0.185515635,0.458602852,0.324852275,4,0.343466066,0.466828761,0.405147413,0.474371887,0.345421679
"314","H7x32","H","60",NA,"7","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","H8x32","H","86","86","8","32","1",3,1,3,0.254064877,0.277279782,0.26567233,0.473768416,0.329728546,4,0.418682944,0.395539725,0.407111334,0.471167843,0.351451062
"408","H9x32","H","39","79","9","32","3",3,2,3,0.327505176,0.354166121,0.340835649,0.467844383,0.325394588,3,0.415169672,0.365008581,0.390089126,0.470360215,0.362810078
"455","H10x32","H","55","55","10","32","2",3,2,3,0.271552403,0.307158878,0.28935564,0.458379538,0.337848655,3,0.325282197,0.295432953,0.310357575,0.45932766,0.37289273
"502","H11x32","H","78","70","11","32","1",2,2,3,0.15636222,0.149959294,0.153160757,0.467457214,0.338053173,3,0.391602282,0.405823577,0.398712929,0.470061348,0.357954893
"33","H1x33","H","85","85","1","33","1",2,1,3,0.123993485,0.142379932,0.133186708,0.473318705,0.339565825,3,0.282771864,0.235199111,0.258985488,0.461155625,0.353921565
"80","H2x33","H","87","87","2","33","3",3,2,3,0.306968382,0.352510119,0.32973925,0.47717465,0.326051841,3,0.394109368,0.292069996,0.343089682,0.455219768,0.35670354
"127","H3x33","H","23","23","3","33","2",3,2,4,0.37276893,0.365638319,0.369203624,0.481483776,0.319161912,3,0.406221926,0.407168962,0.406695444,0.459413948,0.347102678
"174","H4x33","H","63","63","4","33","1",2,1,3,0.127598673,0.15748161,0.142540142,0.461185823,0.325500498,3,0.302551893,0.229791673,0.266171783,0.447284192,0.358047701
"221","H5x33","H","32","32","5","33","0",2,0,2,0.103883794,0.118187054,0.111035424,0.461565613,0.344563835,3,0.329080185,0.213662767,0.271371476,0.455601169,0.358736394
"268","H6x33","H","50","49","6","33","0",1,0,2,0.060472299,0.037618455,0.049045377,0.446010469,0.32732815,2,0.096259239,0.089408883,0.092834061,0.446619053,0.352473331
"315","H7x33","H","25","25","7","33","2",3,2,3,0.230014684,0.210330132,0.220172408,0.466406606,0.328696366,4,0.329892649,0.247136146,0.288514398,0.452073015,0.350569185
"362","H8x33","H","82","80","8","33","1",2,1,4,0.262221216,0.283698552,0.272959884,0.472478857,0.32953146,3,0.373397714,0.320384305,0.34689101,0.461155525,0.358717383
"409","H9x33","H","58","34","9","33","2",2,1,3,0.326014728,0.313874559,0.319944643,0.464934424,0.332352165,3,0.38260619,0.317981505,0.350293848,0.46378271,0.370022408
"456","H10x33","H","72","72","10","33","0",2,0,2,0.100645333,0.125089547,0.11286744,0.486794907,0.328256573,2,0.122184915,0.089935182,0.106060048,0.46049351,0.365408688
"503","H11x33","H","46","69","11","33","2",2,2,4,0.335541055,0.365211074,0.350376064,0.470875376,0.329212663,3,0.422798403,0.316447029,0.369622716,0.471811551,0.352367817
"34","H1x34","H","30","30","1","34","2",3,2,3,0.32457615,0.306235896,0.315406023,0.476384668,0.324732382,4,0.500527762,0.443022923,0.471775343,0.469306735,0.34452864
"81","H2x34","H","55","55","2","34","1",3,2,3,0.287126892,0.251632971,0.269379932,0.480748295,0.331594751,3,0.433272931,0.339016395,0.386144663,0.465017014,0.360264314
"128","H3x34","H","26","25","3","34","2",3,1,3,0.188344085,0.155972393,0.172158239,0.453000746,0.322232381,0,0.016714859,0.015149377,0.015932118,0.428291867,0.34647019
"175","H4x34","H","33","33","4","34","2",3,2,4,0.247028062,0.285420527,0.266224295,0.49158106,0.32828514,NA,NA,NA,NA,NA,NA
"222","H5x34","H","28","28","5","34","3",3,3,4,0.408601369,0.389539003,0.399070186,0.490731722,0.320639531,5,0.499097918,0.458402266,0.478750092,0.476745369,0.350192375
"269","H6x34","H","49","74","6","34","1",2,1,2,0.073848862,0.075778562,0.074813712,0.463840609,0.327233118,3,0.288593176,0.276013905,0.282303541,0.462114881,0.355097561
"316","H7x34","H","36","36","7","34","1",3,2,3,0.278990697,0.246549609,0.262770153,0.472303457,0.321435516,4,0.314373154,0.381134622,0.347753888,0.474761215,0.347597449
"363","H8x34","H","45","67","8","34","3",3,3,4,0.360538912,0.320771165,0.340655038,0.487487239,0.331773828,4,0.464848754,0.464494401,0.464671578,0.481879423,0.340240464
"410","H9x34","H","93","69","9","34","2",3,2,4,0.357067707,0.385018347,0.371043027,0.462281988,0.315447749,3,0.36682022,0.311200128,0.339010174,0.473137806,0.350072628
"457","H10x34","H","84","84","10","34","3",3,2,2,0.151120378,0.148208314,0.149664346,0.456572669,0.325523496,3,0.268888236,0.214334012,0.241611124,0.466691154,0.368615024
"504","H11x34","H","69","69","11","34","3",3,2,4,0.326390019,0.293018909,0.309704464,0.45880252,0.337376047,4,0.375993586,0.395077487,0.385535537,0.484203762,0.36528014
"35","H1x35","H","90","90","1","35","0",1,0,2,0.102276184,0.081236805,0.091756494,0.474160451,0.33908011,2,0.099168708,0.075078727,0.087123718,0.453326652,0.346605789
"82","H2x35","H","47","47","2","35","2",2,1,3,0.191909302,0.159255297,0.1755823,0.485965508,0.328528052,3,0.331288983,0.333213498,0.332251241,0.46598044,0.358288606
"129","H3x35","H","46","101","3","35","0",1,0,2,0.180766551,0.17899246,0.179879505,0.476470887,0.327763668,2,0.253492958,0.247695808,0.250594383,0.45969051,0.356366867
"176","H4x35","H","54","79","4","35","1",3,2,3,0.330823279,0.322284145,0.326553712,0.492420877,0.327771683,4,0.484436372,0.466303158,0.475369765,0.482051749,0.366393308
"223","H5x35","H","34","34","5","35","1",2,1,1,0.079737042,0.068867461,0.074302252,0.463811448,0.376617915,0,0.07314368,0.062085032,0.067614356,0.43153142,0.406785946
"270","H6x35","H","43","46","6","35","0",1,1,3,0.12086273,0.123169007,0.122015868,0.472041125,0.331316696,3,0.159892697,0.128770387,0.144331542,0.453655548,0.349828935
"317","H7x35","H","67",NA,"7","35","1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","H8x35","H","77","74","8","35","1",2,2,3,0.300849141,0.283236606,0.292042874,0.477678706,0.331582097,3,0.334211907,0.31498298,0.324597443,0.467291786,0.355579008
"411","H9x35","H","51","52","9","35","1",2,1,3,0.278470025,0.293388897,0.285929461,0.453888225,0.329115095,3,0.351413171,0.272640462,0.312026817,0.459987206,0.370014291
"458","H10x35","H","59","28","10","35","3",3,3,4,0.243811845,0.222092751,0.232952298,0.456755642,0.328908823,4,0.43571793,0.458983223,0.447350576,0.478372897,0.356758365
"505","H11x35","H","76","76","11","35","0",2,1,4,0.345914298,0.392808244,0.369361271,0.487118968,0.339424354,3,0.225858128,0.246399424,0.236128776,0.463892398,0.379160333
"36","H1x36","H","93","93","1","36","3",3,2,4,0.294500002,0.318697318,0.30659866,0.481913982,0.32794172,4,0.413372397,0.345545514,0.379458955,0.471536809,0.350842202
"83","H2x36","H","86","86","2","36","3",2,2,4,0.245692209,0.198452736,0.222072473,0.480509101,0.325757958,4,0.409550948,0.412142793,0.410846871,0.471959476,0.357193404
"130","H3x36","H","39","102","3","36","1",3,2,3,0.333969324,0.415724986,0.374847155,0.484699187,0.318352261,5,0.489505602,0.422965033,0.456235318,0.460796647,0.345062741
"177","H4x36","H","75","75","4","36","1",2,1,2,0.031932561,0.019878072,0.025905316,0.443952462,0.335865737,4,0.333235153,0.246657027,0.28994609,0.45324152,0.379528485
"224","H5x36","H","69","69","5","36","1",3,2,3,0.280115303,0.228405995,0.254260649,0.484705084,0.328707901,4,0.427221809,0.372924034,0.400072922,0.476665131,0.364365179
"271","H6x36","H","70","94","6","36","1",3,2,3,0.176253723,0.15575597,0.166004847,0.465738617,0.326038224,3,0.170312065,0.169245126,0.169778595,0.480918156,0.341326422
"318","H7x36","H","64","64","7","36","2",3,2,2,0.177223123,0.140904293,0.159063708,0.455976408,0.330847891,4,0.331022649,0.321563025,0.326292837,0.46919957,0.358770176
"365","H8x36","H","61","54","8","36","2",3,2,1,0.040082379,0.036454867,0.038268623,0.463963047,0.360017318,2,0.112456703,0.15456978,0.133513241,0.446899562,0.390104964
"412","H9x36","H","92","92","9","36","0",1,1,3,0.081505312,0.111321154,0.096413233,0.45148692,0.338195627,2,0.154015033,0.105223205,0.129619119,0.456127062,0.36541019
"459","H10x36","H","79","79","10","36","2",3,2,3,0.383924986,0.429864499,0.406894742,0.463349151,0.323175231,4,0.496919754,0.445255032,0.471087393,0.487407662,0.369948773
"506","H11x36","H","48","48","11","36","1",1,1,2,0.128536829,0.144660143,0.136598486,0.452049783,0.343717597,3,0.2723248,0.203685714,0.238005257,0.459437778,0.357419933
"37","H1x37","H","71","86","1","37","2",2,2,3,0.230253816,0.202997506,0.216625661,0.471672678,0.328225858,4,0.38887715,0.438555752,0.413716451,0.466206716,0.347619804
"84","H2x37","H","50","103","2","37","1",2,1,3,0.152900789,0.14268643,0.14779361,0.478652507,0.330430234,3,0.281704933,0.280310104,0.281007518,0.46207031,0.360001291
"131","H3x37","H","38","79","3","37","2",3,3,3,0.429495087,0.336679175,0.383087131,0.488579164,0.323361912,4,0.412463705,0.398850645,0.405657175,0.470171321,0.35168155
"178","H4x37","H","82","82","4","37","2",2,2,3,0.218550794,0.272942201,0.245746497,0.479287281,0.314080319,4,0.392980407,0.319757128,0.356368768,0.463069849,0.332459051
"225","H5x37","H","76","79","5","37","1",3,2,3,0.394891678,0.364234477,0.379563077,0.488995026,0.331618089,4,0.470477523,0.409223562,0.439850543,0.479749796,0.367392066
"272","H6x37","H","35","35","6","37","1",2,1,2,0.076944737,0.07705122,0.076997979,0.46517545,0.335140613,2,0.149888712,0.131950998,0.140919855,0.450234989,0.346631824
"319","H7x37","H","62","62","7","37","1",2,1,3,0.197658058,0.145845314,0.171751686,0.458281446,0.328541707,4,0.367031518,0.353669726,0.360350622,0.467066038,0.3560322
"366","H8x37","H","40","40","8","37","3",3,3,3,0.362425474,0.300798909,0.331612192,0.484830872,0.319675318,4,0.444579116,0.438408223,0.44149367,0.486496693,0.342173339
"413","H9x37","H","80",NA,"9","37","3",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","H10x37","H","63","63","10","37","1",3,1,3,0.135027596,0.150578509,0.142803053,0.433720693,0.322858085,3,0.251761452,0.207819634,0.229790543,0.447356687,0.363881199
"507","H11x37","H","23","23","11","37","3",3,3,4,0.394745468,0.38647579,0.390610629,0.46797165,0.333295777,4,0.491370997,0.479915366,0.485643181,0.476015639,0.344697004
"38","H1x38","H","60","60","1","38","3",3,3,4,0.35120677,0.290077932,0.320642351,0.479898455,0.324992927,4,0.483586607,0.511012735,0.497299671,0.478399811,0.337381075
"85","H2x38","H","74","74","2","38","1",2,2,4,0.33052891,0.072865909,0.20169741,0.475114257,0.323193678,3,0.262312751,0.312382428,0.28734759,0.468139649,0.362159035
"132","H3x38","H","53","52","3","38","1",2,1,2,0.282633681,0.269496,0.27606484,0.473516583,0.317482227,3,0.323337705,0.275491264,0.299414485,0.45244364,0.345674941
"179","H4x38","H","89","89","4","38","3",3,2,3,0.144474523,0.16927079,0.156872657,0.457660392,0.313857486,4,0.375491066,0.339610185,0.357550625,0.462433782,0.345070686
"226","H5x38","H","78","78","5","38","1",2,2,3,0.242805836,0.220404987,0.231605412,0.468985858,0.328871179,3,0.361013373,0.292305551,0.326659462,0.457731621,0.359935068
"273","H6x38","H","52","52","6","38","1",3,1,3,0.203258934,0.151214192,0.177236563,0.470584,0.337754041,4,0.317267209,0.332421573,0.324844391,0.468695854,0.36506092
"320","H7x38","H","83","83","7","38","3",3,3,4,0.318597382,0.298319956,0.308458669,0.472052242,0.325277534,5,0.420773675,0.450373475,0.435573575,0.47249765,0.350541224
"367","H8x38","H","66","66","8","38","1",2,1,3,0.283113825,0.23883891,0.260976367,0.477639797,0.327451957,3,0.296715053,0.327953616,0.312334335,0.463360428,0.360673085
"414","H9x38","H","81","81","9","38","2",3,2,3,0.192124062,0.16796502,0.180044541,0.44682062,0.329251324,4,0.363747354,0.340375346,0.35206135,0.474689438,0.364537017
"461","H10x38","H","92","78","10","38","2",3,2,4,0.347006834,0.310676284,0.328841559,0.460617475,0.326122876,3,0.340368082,0.349758339,0.345063211,0.463474636,0.360550337
"508","H11x38","H","53","52","11","38","1",2,2,3,0.12491059,0.175333431,0.15012201,0.466138555,0.340623454,3,0.455401085,0.414984432,0.435192758,0.458494198,0.359200417
"39","H1x39","H","42","38","1","39","0",1,0,2,0.085537469,0.097579033,0.091558251,0.457495064,0.329997042,1,0.045365727,0.024538655,0.034952191,0.443298068,0.338124969
"86","H2x39","H","68","68","2","39","3",3,2,4,0.329042925,0.285622434,0.30733268,0.492437003,0.321634114,3,0.402973046,0.368372758,0.385672902,0.471674462,0.351921248
"133","H3x39","H","25","25","3","39","2",3,2,3,0.267121884,0.230878325,0.249000104,0.462387448,0.321651319,3,0.196219621,0.191249493,0.193734557,0.435682095,0.359071006
"180","H4x39","H","50","49","4","39","0",1,0,2,0.070165786,0.089845339,0.080005563,0.45996947,0.320211754,3,0.254132677,0.202586987,0.228359832,0.449228769,0.331833549
"227","H5x39","H","23","23","5","39","0",1,1,1,0.069744206,0.073526715,0.07163546,0.450340906,0.371264112,2,0.05913272,0.116487176,0.087809948,0.453983643,0.362570726
"274","H6x39","H","82","32","6","39","1",2,1,2,0.085449651,0.115366618,0.100408134,0.471131864,0.338520147,3,0.189718082,0.17491938,0.182318731,0.461199623,0.364976874
"321","H7x39","H","32","32","7","39","1",2,1,2,0.073308539,0.10810164,0.09070509,0.450910971,0.321745325,3,0.203318779,0.125238073,0.164278426,0.44679623,0.349065377
"368","H8x39","H","63","61","8","39","2",3,1,3,0.209111219,0.205510356,0.207310788,0.470851883,0.327400926,3,0.31546906,0.283684177,0.299576618,0.460543138,0.368717765
"415","H9x39","H","42","64","9","39","3",3,2,3,0.16854761,0.163188952,0.165868281,0.452860192,0.331415125,3,0.336454324,0.298030391,0.317242358,0.464774041,0.367848549
"462","H10x39","H","68","61","10","39","1",3,1,3,0.268586895,0.277317268,0.272952082,0.458062871,0.325540747,3,0.337917625,0.330376511,0.334147068,0.464367315,0.365011923
"509","H11x39","H","85","unique_genotype_19","11","39","3",3,2,2,0.292798207,0.285600428,0.289199318,0.474103108,0.343675637,2,0.262167408,0.238550604,0.250359006,0.450146058,0.370629566
"40","H1x40","H","48",NA,"1","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","H2x40","H","94","94","2","40","3",3,2,3,0.302759093,0.301963261,0.302361177,0.487171026,0.317621467,4,0.357882881,0.371466545,0.364674713,0.480379201,0.351896913
"134","H3x40","H","88","88","3","40","1",2,1,3,0.300351343,0.252274416,0.27631288,0.468218796,0.314237369,4,0.377909508,0.423117311,0.400513409,0.463090245,0.341772074
"181","H4x40","H","45","48","4","40","0",1,0,2,0.097276022,0.13397651,0.115626266,0.467497479,0.337731406,3,0.199186335,0.15932324,0.179254788,0.451359133,0.354697983
"228","H5x40","H","26","26","5","40","2",3,2,3,0.300170841,0.280622015,0.290396428,0.481230151,0.322359902,4,0.380147549,0.413359557,0.396753553,0.465860665,0.349343436
"275","H6x40","H","33","33","6","40","1",3,2,4,0.344189158,0.373738132,0.358963645,0.488464475,0.323893848,4,0.407681486,0.417128177,0.412404832,0.474966708,0.348796527
"322","H7x40","H","30","43","7","40","1",2,0,3,0.147875281,0.146077296,0.146976289,0.461191073,0.322607982,3,0.171480848,0.136302304,0.153891576,0.448680251,0.33836111
"369","H8x40","H","49","49","8","40","0",1,0,2,0.085814849,0.115522865,0.100668857,0.455453329,0.327312484,2,0.20359407,0.13923163,0.17141285,0.454642458,0.359196452
"416","H9x40","H","73","73","9","40","1",2,1,3,0.346970944,0.332540797,0.339755871,0.473403014,0.336961234,4,0.378309142,0.394408981,0.386359062,0.474432616,0.382616143
"463","H10x40","H","94","unique_genotype_20","10","40","0",1,0,5,0.022003738,0.036727796,0.029365767,0.443787211,0.332389742,1,0.011776118,0.006259973,0.009018046,0.446525126,0.348269415
"510","H11x40","H","64","64","11","40","2",2,2,3,0.17894872,0.219749637,0.199349179,0.444562171,0.322116098,4,0.467550472,0.37109115,0.419320811,0.4650296,0.340843305
"41","H1x41","H","80","80","1","41","1",2,1,4,0.272685104,0.270616261,0.271650682,0.474315531,0.328413059,3,0.415388121,0.36198936,0.388688741,0.464403789,0.352412587
"88","H2x41","H","63","49","2","41","2",2,1,3,0.179337223,0.19085507,0.185096146,0.460350952,0.323213444,3,0.301283635,0.273420362,0.287351998,0.447541749,0.346412532
"135","H3x41","H","51","49","3","41","0",1,0,2,0.1308053,0.125483636,0.128144468,0.461536319,0.319109751,2,0.224136059,0.172940294,0.198538177,0.450564618,0.344460944
"182","H4x41","H","59",NA,"4","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","H5x41","H","85","85","5","41","0",2,0,2,0.066105766,0.094852294,0.08047903,0.460032354,0.33118116,2,0.143199068,0.09348594,0.118342504,0.451661514,0.348634359
"276","H6x41","H","72","72","6","41","0",2,0,2,0.040031944,0.048599441,0.044315693,0.460656644,0.331449831,2,0.096167842,0.064642266,0.080405054,0.4495094,0.351919489
"323","H7x41","H","90","90","7","41","0",1,0,3,0.029632314,0.040034224,0.034833269,0.452762588,0.325325243,2,0.119947627,0.08320489,0.101576259,0.453085327,0.339554585
"370","H8x41","H","47","74","8","41","1",2,2,3,0.205256089,0.24492383,0.225089959,0.470928177,0.3245359,3,0.28512317,0.282123498,0.283623334,0.464917859,0.345555806
"417","H9x41","H","71","80","9","41","2",3,1,3,0.149116473,0.198713971,0.173915222,0.461965843,0.334746934,3,0.377867155,0.383782379,0.380824767,0.474595038,0.356718066
"464","H10x41","H","50","49","10","41","1",1,0,2,0.044375889,0.055098102,0.049736995,0.450599994,0.31544822,2,0.177308703,0.138092142,0.157700423,0.453488902,0.355462523
"511","H11x41","H","58","58","11","41","2",3,2,3,0.132969305,0.144281683,0.138625494,0.454426793,0.336795153,0,0.079876067,0.039388843,0.059632455,0.443882758,0.360463597
"42","H1x42","H","73","73","1","42","3",3,2,4,0.373051319,0.41052321,0.391787265,0.494104427,0.330037001,3,0.430590481,0.365237974,0.397914227,0.478327755,0.356203363
"89","H2x42","H","92","92","2","42","0",1,1,2,0.079006404,0.105287543,0.092146974,0.455163056,0.322468401,2,0.218374478,0.142650321,0.180512399,0.448320789,0.339551484
"136","H3x42","H","36",NA,"3","42","1",3,2,3,0.291056896,0.32377928,0.307418088,0.485851623,0.32071675,4,0.437700266,0.43549799,0.436599128,0.471275471,0.343179748
"183","H4x42","H","79","68","4","42","3",3,3,4,0.401143177,0.362337401,0.381740289,0.490288074,0.31594065,3,0.410669857,0.460572515,0.435621186,0.467107551,0.339842752
"230","H5x42","H","28","38","5","42","0",1,0,2,0.054461395,0.055496337,0.054978866,0.461724316,0.329410569,2,0.044412599,0.026562116,0.035487357,0.44753088,0.345193285
"277","H6x42","H","55","52","6","42","1",2,1,3,0.34246213,0.341719896,0.342091013,0.488255348,0.333151282,4,0.378414099,0.298704331,0.338559215,0.464204903,0.362631039
"324","H7x42","H","60","60","7","42","2",3,3,4,0.346931637,0.274190735,0.310561186,0.481444865,0.326557103,5,0.462949902,0.346263981,0.404606941,0.46936487,0.34365107
"371","H8x42","H","86","64","8","42","2",2,2,2,0.151864934,0.189507005,0.17068597,0.450825356,0.327845314,3,0.356341843,0.299288813,0.327815328,0.460185693,0.351583682
"418","H9x42","H","48","48","9","42","0",1,0,2,0.061942318,0.066149584,0.064045951,0.449544948,0.333906193,3,0.338056133,0.260770444,0.299413289,0.454366063,0.343926757
"465","H10x42","H","74","74","10","42","2",2,2,3,0.318799022,0.292202229,0.305500625,0.457948071,0.321439685,3,0.277591398,0.249086131,0.263338764,0.461551974,0.371381221
"512","H11x42","H","44","43","11","42","1",2,0,3,0.144350062,0.129751263,0.137050663,0.446100822,0.331685407,2,0.164508664,0.111731223,0.138119943,0.452418144,0.362669333
"43","H1x43","H","62","62","1","43","3",3,1,3,0.236049523,0.184350176,0.21019985,0.466717864,0.327490911,3,0.488112088,0.478085938,0.483099013,0.474778619,0.348867771
"90","H2x43","H","40","40","2","43","3",3,3,4,0.28436501,0.292245958,0.288305484,0.483506909,0.317819856,4,0.490600797,0.426938453,0.458769625,0.484447148,0.32921242
"137","H3x43","H","67","67","3","43","2",3,3,4,0.393857075,0.341949774,0.367903425,0.485322365,0.316324145,4,0.414085274,0.426980215,0.420532745,0.472633267,0.344167967
"184","H4x43","H","77","88","4","43","0",1,1,3,0.337461706,0.290089239,0.313775473,0.476614023,0.322796113,3,0.357002125,0.300900587,0.328951356,0.465311852,0.35548134
"231","H5x43","H","58",NA,"5","43","1",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","H6x43","H","43","43","6","43","1",2,0,3,0.123321784,0.067902213,0.095611998,0.4683931,0.340460624,3,0.231314058,0.241759773,0.236536916,0.466959516,0.341883051
"325","H7x43","H","46","46","7","43","1",2,1,3,0.208020958,0.233294852,0.220657905,0.471985102,0.322022194,3,0.304326634,0.261750383,0.283038508,0.466249519,0.354790027
"372","H8x43","H","87","87","8","43","3",3,1,3,0.277014676,0.275547437,0.276281056,0.466313116,0.325936746,3,0.410205025,0.361997943,0.386101484,0.468547513,0.349722464
"419","H9x43","H","38","35","9","43","1",2,1,2,0.152307971,0.167921601,0.160114786,0.460097837,0.325750093,3,0.307213427,0.242063711,0.274638569,0.45115919,0.327972325
"466","H10x43","H","82","102","10","43","1",3,1,3,0.103344612,0.068212656,0.085778634,0.436345922,0.330781936,3,0.255477037,0.274604147,0.265040592,0.458873046,0.359746179
"513","H11x43","H","62","68","11","43","3",3,3,4,0.32741829,0.438911198,0.383164744,0.456773638,0.337192762,4,0.514698152,0.376302852,0.445500502,0.479519592,0.376176411
"44","H1x44","H","81","90","1","44","0",1,0,1,0.029380199,0.027014708,0.028197453,0.46315145,0.33521148,2,0.129524663,0.083405744,0.106465204,0.459090406,0.354854192
"91","H2x44","H","66","66","2","44","2",2,2,4,0.299615758,0.344944252,0.322280005,0.494742179,0.329287733,4,0.446336713,0.404710875,0.425523794,0.485365713,0.351831745
"138","H3x44","H","44","44","3","44","1",2,1,3,0.22001343,0.229308479,0.224660955,0.475600485,0.32348243,2,0.088304204,0.062486113,0.075395158,0.446198868,0.358279616
